map,energy,population_deviation,estimated_vote_pct,pr_deviation,pr_seats,pr_pct,estimated_seats,estimated_seat_pct,fptp_seats,disproportionality,efficiency_gap,gamma,seats_bias,votes_bias,geometric_seats_bias,global_symmetry,declination,mean_median_statewide,mean_median_average_district,turnout_bias,lopsided_outcomes,competitive_districts,competitive_district_pct,responsiveness,responsive_districts,responsive_district_pct,overall_responsiveness,avg_dem_win_pct,avg_rep_win_pct,opportunity_districts,proportional_opportunities,coalition_districts,proportional_coalitions,reock,polsby_popper,county_splitting,district_splitting,proportionality,competitiveness,minority,compactness,splitting
069_595,1567807.263231,0.009300,0.494300,0.060100,7,0.500000,6.159300,0.439900,6,0.054300,0.048600,0.034100,0.033600,0.007000,0.033200,0.009100,3.734700,0.000900,-0.000200,0.001100,0.001800,5.977500,0.427000,4.539900,5.977500,0.427000,10.501400,0.573200,0.566800,0.000000,5,8.523600,5,0.477000,0.322100,1.295600,2.094200,73,57,50,74,10
070_596,1500845.139812,0.009600,0.494300,0.050000,7,0.500000,6.300400,0.450000,7,0.044300,0.038500,0.021300,0.021300,0.004200,0.021100,0.006600,2.322900,-0.000400,-0.001000,0.000600,-0.001000,6.494500,0.463900,5.016000,6.494500,0.463900,8.738900,0.559500,0.572100,0.000000,5,8.250800,5,0.491000,0.371300,1.272900,2.032900,78,62,50,82,14
071_597,1491963.231772,0.007800,0.494300,0.015500,7,0.500000,6.782900,0.484500,7,0.009800,0.004100,-0.016000,-0.015200,-0.002800,-0.015200,-0.004700,-1.224500,-0.002700,-0.002900,0.000200,-0.008700,7.224700,0.516000,5.501700,7.224700,0.516000,2.711700,0.552100,0.564000,0.000000,5,8.249200,5,0.440000,0.317600,1.270400,2.089900,95,69,50,65,14
072_598,1470198.221986,0.012100,0.494300,0.025400,7,0.500000,6.644000,0.474600,8,0.019700,0.014000,-0.000900,-0.000100,-0.000000,-0.000100,-0.001100,-0.045300,-0.013000,-0.013400,0.000400,-0.006200,5.779400,0.412800,4.607700,5.779400,0.412800,4.446500,0.552800,0.584700,0.000000,5,8.326200,5,0.494400,0.330100,1.297600,2.030100,90,55,50,78,10
073_599,1515101.887802,0.006600,0.494300,0.012800,7,0.500000,6.821400,0.487200,8,0.007000,0.001300,-0.009200,-0.008500,-0.002300,-0.008700,-0.004900,-1.036100,-0.019300,-0.019300,0.000000,-0.008100,4.766300,0.340400,3.841200,4.766300,0.340400,2.231100,0.557400,0.589900,0.000000,5,7.474100,5,0.487500,0.323100,1.275000,2.039100,96,45,50,76,13
074_601,1550241.944215,0.010200,0.494300,0.069000,7,0.500000,6.034300,0.431000,7,0.063300,0.057500,0.050400,0.049200,0.012800,0.048600,0.012300,6.300000,0.020000,0.019500,0.000500,0.008600,4.163700,0.297400,3.240900,4.163700,0.297400,12.062200,0.573600,0.585900,0.000000,5,6.651000,5,0.527900,0.348600,1.292200,2.054100,68,40,50,81,10
075_602,1468843.490096,0.008100,0.494300,0.060900,7,0.500000,6.147000,0.439100,6,0.055200,0.049500,0.040600,0.038600,0.009000,0.037700,0.009400,4.367100,0.022800,0.022200,0.000600,0.003800,4.603200,0.328800,3.546100,4.603200,0.328800,10.654800,0.578400,0.569800,0.000000,5,8.369200,5,0.460200,0.318800,1.286500,2.103600,72,44,50,70,12
076_603,1471910.241354,0.007000,0.494300,0.028400,7,0.500000,6.601700,0.471600,7,0.022700,0.017000,0.007100,0.006900,0.001800,0.006500,0.004200,0.800000,-0.004300,-0.004300,-0.000000,-0.003900,4.704000,0.336000,3.738200,4.704000,0.336000,4.974800,0.567200,0.578700,0.000000,5,7.469500,5,0.481000,0.332600,1.281100,2.103600,89,45,50,75,12
077_605,1532296.481989,0.008700,0.494300,0.038900,7,0.500000,6.456000,0.461100,8,0.033100,0.027400,0.010900,0.011300,0.002300,0.011100,0.003700,1.213000,-0.011600,-0.012100,0.000500,-0.003400,6.224000,0.444600,4.888300,6.224000,0.444600,6.795700,0.551300,0.582800,0.000000,5,6.604700,5,0.476800,0.311300,1.297000,2.151000,83,59,50,72,10
078_606,1516548.692263,0.005400,0.494300,0.060600,7,0.500000,6.151200,0.439400,7,0.054900,0.049200,0.030600,0.030100,0.005500,0.029800,0.008600,3.276500,0.003700,0.003100,0.000600,0.001100,6.932700,0.495200,5.257500,6.932700,0.495200,10.602500,0.557600,0.570200,0.000000,5,8.244200,5,0.492000,0.351300,1.276500,2.033500,73,66,50,80,13
079_608,1495622.647506,0.010000,0.494300,0.050400,7,0.500000,6.294300,0.449600,6,0.044700,0.039000,0.028200,0.026900,0.006200,0.026200,0.006000,2.886600,0.012500,0.012100,0.000400,0.000500,4.994200,0.356700,3.883900,4.994200,0.356700,8.814600,0.574400,0.566500,0.000000,5,7.344300,5,0.522700,0.314100,1.306500,2.141400,78,48,50,77,8
080_609,1567987.345159,0.012500,0.494300,0.075700,7,0.500000,5.939800,0.424300,6,0.070000,0.064300,0.056900,0.056100,0.014800,0.055600,0.016500,7.220400,0.029600,0.028000,0.001600,0.009800,4.108200,0.293400,3.300900,4.108200,0.293400,13.242600,0.592300,0.582100,0.000000,5,8.225400,5,0.528200,0.348800,1.295100,2.081300,65,39,50,81,10
081_610,1572240.971793,0.010700,0.494300,0.016800,7,0.500000,6.764100,0.483200,8,0.011100,0.005400,-0.004500,-0.003900,-0.001100,-0.004000,-0.002700,0.177800,-0.014200,-0.013100,-0.001000,-0.004300,4.692300,0.335200,3.729800,4.692300,0.335200,2.946100,0.567300,0.600600,0.705600,5,6.539100,5,0.470400,0.300900,1.286800,2.064400,94,45,57,69,12
082_611,1579025.278199,0.007800,0.494300,0.034700,7,0.500000,6.513800,0.465300,7,0.029000,0.023300,0.013000,0.013500,0.003600,0.013400,0.005000,1.642300,-0.006000,-0.006200,0.000300,-0.002100,4.810300,0.343600,3.806000,4.810300,0.343600,6.073100,0.570100,0.582000,0.871600,5,6.801800,5,0.523900,0.376800,1.272600,2.030900,85,46,58,84,14
083_612,1503881.358177,0.010100,0.494300,0.023600,7,0.500000,6.669300,0.476400,7,0.017900,0.012200,0.002300,0.002600,0.000700,0.002300,0.003200,0.177700,-0.008200,-0.008400,0.000200,-0.005500,4.652000,0.332300,3.720200,4.652000,0.332300,4.130200,0.566900,0.578800,0.000000,5,7.429900,5,0.494800,0.340100,1.277000,2.043200,91,44,50,79,13
084_613,1636643.165260,0.013000,0.494300,0.057000,7,0.500000,6.202200,0.443000,6,0.051300,0.045500,0.035100,0.034000,0.007900,0.033300,0.007000,3.595400,0.022700,0.021400,0.001300,0.001300,4.843800,0.346000,3.832600,4.843800,0.346000,9.965100,0.578400,0.571100,0.727800,5,7.549400,5,0.501900,0.359800,1.254800,1.994700,74,46,58,82,16
085_614,1533886.645297,0.004600,0.494300,0.089800,7,0.500000,5.743000,0.410200,6,0.084100,0.078400,0.062500,0.061400,0.011700,0.060800,0.016900,6.914900,0.017900,0.016400,0.001600,0.008400,6.222300,0.444500,4.773700,6.222300,0.444500,15.701600,0.573500,0.567900,0.000000,5,9.173400,5,0.524500,0.349700,1.275000,2.024100,58,59,50,81,13
086_615,1659846.780291,0.010500,0.494300,0.017300,7,0.500000,6.757400,0.482700,7,0.011600,0.005900,-0.006400,-0.005800,-0.001400,-0.005900,-0.002500,-1.065900,-0.008700,-0.010000,0.001300,-0.009500,5.322900,0.380200,4.156800,5.322900,0.380200,3.030200,0.563900,0.577900,0.726000,5,8.292500,5,0.452700,0.335900,1.276200,1.985800,94,51,58,70,13
087_616,1493403.452944,0.009100,0.494300,0.024900,7,0.500000,6.652000,0.475100,7,0.019100,0.013400,-0.000400,0.000100,0.000000,-0.000000,0.002200,-0.046700,-0.010300,-0.010700,0.000400,-0.006200,5.547500,0.396300,4.418900,5.547500,0.396300,4.347300,0.560800,0.572900,0.000000,5,8.124100,5,0.481900,0.358000,1.276300,1.995700,90,53,50,79,13
088_617,1643248.655765,0.009700,0.494300,0.046400,7,0.500000,6.350800,0.453600,7,0.040700,0.034900,0.027700,0.028000,0.008300,0.027600,0.008100,2.813300,0.012100,0.010600,0.001400,-0.000500,3.889100,0.277800,3.262100,3.889100,0.277800,8.109200,0.573200,0.587500,0.694600,5,7.828900,5,0.520100,0.354800,1.279400,2.077500,80,37,57,82,12
089_618,1514008.992071,0.008500,0.494300,0.031200,7,0.500000,6.563100,0.468800,7,0.025500,0.019800,-0.002000,-0.001500,-0.000300,-0.001500,-0.000700,-0.035700,-0.004300,-0.005000,0.000700,-0.006500,7.755100,0.553900,5.807800,7.755100,0.553900,5.456900,0.550000,0.562800,0.000000,5,8.399000,5,0.442000,0.316600,1.280300,2.061300,87,74,50,66,12
090_619,1516286.133172,0.009800,0.494300,0.049400,7,0.500000,6.308100,0.450600,7,0.043700,0.038000,0.024400,0.023700,0.005100,0.023300,0.006400,2.645800,0.003400,0.002800,0.000700,-0.000300,5.757500,0.411300,4.380400,5.757500,0.411300,8.642700,0.562900,0.575600,0.000000,5,8.307300,5,0.466100,0.308600,1.294400,2.130300,78,55,50,69,10
091_620,1483953.469263,0.007400,0.494300,0.070100,7,0.500000,6.019000,0.429900,7,0.064400,0.058600,0.045300,0.044000,0.009100,0.043400,0.010600,5.085300,0.005000,0.004500,0.000600,0.005400,5.720400,0.408600,4.334300,5.720400,0.408600,12.253500,0.562900,0.575500,0.000000,5,7.494900,5,0.494100,0.331600,1.294400,2.032200,68,54,50,78,10
092_621,1481942.936920,0.011300,0.494300,0.047000,7,0.500000,6.341300,0.453000,7,0.041300,0.035600,0.019600,0.019500,0.004000,0.019300,0.005800,2.173000,-0.002800,-0.003300,0.000500,-0.001300,6.214900,0.443900,4.803200,6.214900,0.443900,8.227800,0.560100,0.572600,0.000000,5,7.583300,5,0.472900,0.332900,1.278000,2.086100,79,59,50,74,13
093_622,1614860.911393,0.010000,0.494300,0.041400,7,0.500000,6.420900,0.458600,6,0.035600,0.029900,0.012700,0.013100,0.002600,0.013000,0.004800,1.380700,-0.002500,-0.003500,0.000900,-0.003500,6.499800,0.464300,5.019100,6.499800,0.464300,7.233600,0.569300,0.563600,0.743700,5,7.559500,5,0.534200,0.367700,1.276500,2.070100,82,62,58,84,13
094_623,1539372.311764,0.007500,0.494300,0.052900,7,0.500000,6.258900,0.447100,7,0.047200,0.041500,0.029600,0.029300,0.006900,0.029000,0.008300,3.537800,-0.000000,-0.000600,0.000500,0.002000,5.264100,0.376000,4.073600,5.264100,0.376000,9.257100,0.567300,0.579800,0.000000,5,7.654600,5,0.508800,0.343200,1.289000,2.106000,76,50,50,80,11
095_624,1705060.159435,0.008800,0.494300,0.037000,7,0.500000,6.482100,0.463000,7,0.031300,0.025600,0.010900,0.011800,0.002700,0.011700,0.007600,0.658400,0.000000,-0.002000,0.002000,-0.006200,5.579000,0.398500,4.556900,5.579000,0.398500,6.469000,0.563400,0.578900,0.000000,5,8.193200,5,0.517500,0.345400,1.298100,2.128100,84,53,50,80,10
096_625,1480705.766504,0.013200,0.494300,0.053100,7,0.500000,6.256400,0.446900,6,0.047400,0.041700,0.031600,0.030100,0.007000,0.029300,0.007700,3.600300,0.012000,0.012000,0.000000,0.002600,4.911400,0.350800,3.762200,4.911400,0.350800,9.287700,0.577700,0.568400,0.000000,5,7.485000,5,0.500600,0.330600,1.284800,2.080300,76,47,50,79,12
097_627,1487061.602771,0.010200,0.494300,0.060600,7,0.500000,6.151400,0.439400,7,0.054900,0.049200,0.035200,0.034200,0.007100,0.033700,0.007900,3.801000,0.003000,0.002400,0.000600,0.002400,5.812500,0.415200,4.438200,5.812500,0.415200,10.599400,0.561500,0.574000,0.000000,5,7.546600,5,0.496200,0.344900,1.290100,2.045000,73,55,50,80,11
098_628,1537083.141863,0.018300,0.494300,0.082400,7,0.500000,5.846400,0.417600,6,0.076700,0.071000,0.059800,0.058700,0.013100,0.058100,0.016200,7.588200,0.017000,0.016500,0.000500,0.011400,5.164500,0.368900,3.951500,5.164500,0.368900,14.409100,0.582500,0.572700,0.000000,5,7.552300,5,0.523400,0.373700,1.288600,2.072400,62,49,50,84,11
099_629,1502443.321657,0.007900,0.494300,0.035200,7,0.500000,6.506900,0.464800,6,0.029500,0.023800,0.011000,0.010800,0.002500,0.010400,0.003600,0.999800,-0.001300,-0.001900,0.000700,-0.004100,5.412100,0.386600,4.242700,5.412100,0.386600,6.159900,0.571500,0.564800,0.000000,5,8.287700,5,0.493200,0.370500,1.273000,1.984600,85,52,50,82,14
